5,0 0 245 250 376 423 424 629 716 780 930 1040 1136 1163 1282 1355 1452 1530 1574 1579 1811 1864 1938 1977
4,0 0 197 271 307 780 795 996 1047 1163 1549 1586 1646 1693 1811 1857 1990
0,0 0 0 10 21 35 91 108 121 177 237 249 271 309 313 345 428 430 515 532 603 616 655 671 716 729 732 738 759 763 778 795 799 878 878 878 879 879 879 880 927 931 933 935 953 1013 1043 1084 1090 1090 1149 1156 1217 1257 1267 1269 1269 1273 1273 1295 1306 1318 1342 1345 1355 1370 1374 1389 1423 1424 1530 1530 1542 1560 1580 1610 1627 1640 1640 1647 1699 1728 1742 1756 1811 1811 1900 1969 1974 1990 1991 1995 1998 1998
13,501 546 1530 1638
4,0 121 166 424 491 1011 1021 1604 1978
1,0 191 353 430 716 804 996 1163 1530 1566 1713 1811 1941
5,0 629 726 1326 1326 1525 1795
13,0 21 626 1163 1389 1530 1815 1974
5,0 0 0 121 123 240 245 245 271 298 376 424 487 489 489 565 622 626 629 663 726 754 763 763 1104 1140 1163 1163 1256 1295 1332 1355 1356 1380 1389 1524 1530 1652 1701 1918 1972 1974 1977
6,0 0 89 521 671 776 1115 1202 1251 1341 1546 1555 1991
7,0 0 88 655 856 955 1163 1315 1388 1523 1569 1787
8,0 500 567 1040 1362
14,0 0 116 244 244 356 356 382 421 424 425 467 497 523 620 780 920 920 1021 1040 1081 1084 1125 1179 1251 1294 1297 1389 1523 1530 1574 1617 1645 1753 1820 1888 1899 1908 1990
15,500 1040
9,201 500 1040 1286 1534
7,0 0 0 244 271 298 424 463 663 726 856 996 1036 1220 1332 1525 1530 1578 1610 1627 1687 1795 1864 1974
5,0 0 81 88 264 264 369 420 626 726 955 1033 1163 1250 1388 1530 1580 1604 1625 1658 1753 1795 1899
16,0 16 241 726 1163 1523 1775 1983
16,0 290 353 478 517 626 682 862 1042 1163 1530 1549
7,0 510
17,0 0 349 350 532 1043 1136 1257 1273 1358 1473 1612 1627 1652 1689 1767 1974 1990
17,0 0 0 0 121 161 182 231 271 337 376 409 412 412 425 504 626 707 716 717 721 722 729 732 754 799 821 996 1021 1033 1047 1126 1140 1163 1163 1167 1267 1273 1297 1364 1380 1427 1452 1473 1486 1514 1530 1530 1592 1609 1616 1637 1652 1691 1731 1732 1753 1779 1795 1956 1983 1990 1990 1991
13,232
13,0 0 254 263 369 491 566 616 678 708 735 992 999 1220 1275 1388 1699 1811 1812 1864 1914
17,1811
18,0 123 136 145 237 264 428 695 948 973 1042 1136 1273 1356 1411 1523 1530 1605 1812 1972
2,0 0 157 376 428 696 783 856 1004 1021 1040 1055 1064 1075 1163 1163 1192 1362 1380 1423 1452 1525 1530 1542 1635 1753 1784 1811 1907 1991
3,0 123 157 245 263 424 695 726 735 794 1011 1104 1163 1294 1335 1396 1530 1713 1956
17,182 412 734 1530
0,35 430 459 632 762 878 902 933 1004 1163 1388
2,0 0 244 244 248 500 729 930 930 1045 1094 1163 1282 1530 1753 1869 1869 1974
9,1345 1567
14,0 420 671 1295 1473
3,0 142 649 695 1025 1163 1380 1452 1530 1556 1601 1811
10,0 313 626 655 655 916 1273 1530 1795 1811 1983 1987
11,0 182 264 428 902 931 1021 1046 1077 1140 1163 1273 1318 1374 1452 1713 1775 1845
12,0 0 24 123 211 248 349 377 454 605 663 682 716 726 738 858 1163 1412 1486 1530 1533 1600 1688 1699 1990
12,1108
5,0 0 565 585 676 1043 1635 1974
18,0 35 799 1530 1772 1815 1956 1990
9,463 1043 1207 1534
12,0 0 0 38 290 412 510 521 521 579 626 629 655 656 656 678 707 726 752 759 826 1016 1032 1152 1163 1163 1388 1423 1481 1486 1500 1530 1530 1706 1864 1927 1941
0,80 935
5,0 241 500 622 726 799 1217 1795 1949 1972 1974
11,0 0 38 107 160 325 343 369 425 547 590 632 739 749 782 783 1028 1163 1227 1256 1297 1315 1319 1332 1339 1341 1422 1432 1455 1530 1687 1710 1742 1811 1820 1908
10,0 0 0 51 211 369 426 430 459 500 532 579 590 626 652 652 726 726 738 768 773 880 905 948 968 996 996 1012 1012 1013 1032 1036 1040 1115 1163 1163 1179 1207 1256 1261 1273 1295 1380 1530 1530 1559 1574 1586 1604 1753 1778 1795 1811 1812 1815 1969 1978
13,0 0 119 221 244 254 271 302 350 353 382 385 678 739 752 791 858 862 931 933 983 1021 1047 1163 1195 1380 1530 1647 1705 1890 1907 1949 1990 1991
11,0 0 420 428 676 732 749 1115 1315 1317 1530 1610 1687 1795
14,1021
13,0 0 263 382 901 1021 1140 1811 1983
5,180 240 376
16,0 123 244 568 616 1043 1048 1163 1295 1362 1530 1795
7,0 0 266 412 726 784 996 1012 1021 1036 1115 1286 1355 1464 1520 1523 1530 1616 1701 1795 1811 1877 1936 1972
18,0 0 326 365 441 490 726 791 804 920 956 1192 1273 1276 1423 1530 1530 1556 1638 1684 1772 1795 1990 1990 1991
1,211 290 412 773 1335 1388 1521 1521 1530
5,0 180 1530
17,0 0 64 135 314 347 376 412 504 741 783 839 1016 1033 1042 1046 1055 1163 1171 1227 1266 1346 1355 1427 1521 1530 1569 1617 1627 1645 1652 1811 1815 1919 1974 1991
5,5 180 412 616 1125 1276 1658
2,0 0 174 298 955 1094 1163 1256 1388 1461 1530 1637 1658 1753
12,0 487 488 596 672 676 726 933 1115 1163 1181 1374 1436 1486 1533 1610 1699 1742 1756 1918 1991
4,0 59 307 452 546 652 663 813 1042 1054 1108 1139 1330 1530 1684 1760 1795 1812 1994
17,0 0 1115 1256 1423 1705
2,266 420 783 1163 1282 1362 1524 1525 1530 1658 1907 1991
1,0 247 409 1500 1530 1538 1968
9,0 59 244 263 310 343 369 488 585 1226 1326 1332 1332 1530 1534 1567 1579 1658 1753 1834 1947
2,0 0 232 365 409 420 600 862 1021 1042 1171 1315 1350 1530 1635 1887 1991
7,0 452 968 1355 1546
16,0 121 290 382 412 617 1163 1355 1530 1753 1899
14,0 250 412 547 547 629 732 773 1004 1032 1355 1530 1956 1956 1956 1956 1977 1987
15,0 240 290 349 412 686
17,497 522 708 1530 1684
13,0 269 707 953 1181 1728
12,0 107 759 1286 1530
15,0 0 157 180 240 241 264 264 590 732 983 1163 1616 1652 1691 1753 1811 1913 1990
13,5 86 500 626 1021 1040 1181 1389 1530 1546 1753 1753 1974
14,739
18,136 1075 1525 1956
19,0 0 225 249 266 290 416 494 513 519 585 707 726 739 931 955 992 1010 1013 1021 1032 1163 1170 1179 1273 1273 1276 1323 1356 1374 1423 1530 1530 1634 1706 1732 1811 1820 1977
5,545 1125 1530 1638 1887
2,0 0 5 145 211 353 510 626 729 930 1021 1036 1043 1163 1273 1276 1297 1315 1349 1487 1530 1555 1732
14,0 244 348 479 515 626 1136 1273 1374 1635 1635 1645 1691 1720
5,0 0 81 81 569 716 955 1163 1273 1332 1446 1500 1530 1569 1775 1888 1956
11,0 0 11 75 88 108 160 301 302 365 369 379 392 424 430 441 491 600 678 682 726 729 749 760 814 839 955 961 980 992 1004 1013 1016 1163 1267 1317 1362 1374 1687 1790 1815 1908 1969 1990
15,0 1099 1753
3,0 696 716 763 1163 1514 1556 1578 1811 1970
7,0 350 905 1047 1163 1784 1877
15,0 0 121 249 353 590 732 813 992 1120 1346 1388 1530 1536 1546 1579 1616 1641 1732 1753 1760 1913 1983 1991
13,423 497 532
10,0 313 320 479 548 578 956 1021
5,0 532 726 762 1043 1315 1362 1658 1753
15,0 0 231 344 353 488 629 726 791 983 1004 1102 1120 1163 1351 1355 1362 1473 1523 1530 1635 1705 1732 1753 1795 1811 1974 1977
18,0 0 135 237 272 289 521 726 791 819 992 1036 1043 1076 1136 1163 1163 1171 1303 1304 1342 1355 1432 1453 1520 1530 1600 1682 1772 1991
5,0 5 81 337 412 452 510 629 726 768 904 989 1004 1163 1251 1616 1820 1918 1974
3,0 299 500 752 946 1040 1054 1163 1279 1530 1829 1869 1994
5,0 121 123 264 353 412 616 1075 1163 1464 1974
15,0 0 80 119 249 487 489 510 676 726 782 804 1094 1115 1355 1453 1530 1753 1864 1974
4,0 0 121 298 313 326 343 343 430 504 547 622 776 905 1012 1046 1111 1143 1163 1163 1269 1319 1520 1524 1604 1756 1761 1811 1974 1978
0,0 88 290 365 548 707 992 999 1036 1149 1163 1273 1388 1811 1927
8,0 0 382 510 626 629 663 681 726 762 992 1033 1358 1389 1635 1732 1753 1991
16,0 0 121 123 244 249 487 487 488 532 617 640 763 763 1012 1094 1163 1202 1356 1362 1362 1524 1530 1753 1811 1918 1922 1936 1973 1977
6,0 0 73 231 347 546 626 1355 1389 1467 1731
6,0 88 130 177 177 626 1163 1358 1521 1991
8,0 5 64 66 191 192 232 240 247 821 889 1024 1185 1524 1818 1987
3,695 695 1075 1436 1604
10,0 10 201 326 1266 1820
13,0 249
2,0 231 271 655 930 1021 1114 1133 1163 1524 1530 1530 1658 1755 1775 1797 1848 1991
12,490 1163 1926
14,0 80 1355 1356 1467 1473 1514 1524
4,763 1279 1857
14,0 0 113 244 249 420 483 488 500 523 532 678 782 804 862 1021 1040 1080 1185 1362 1423 1732 1811 1888
14,0 1690 1720
0,0 0 59 88 89 91 107 135 310 626 655 711 717 729 732 763 804 935 953 1012 1149 1163 1163 1295 1318 1355 1427 1487 1530 1530 1555 1705 1728 1761 1795 1815 1863 1869 1991
18,271 1266 1335 1530
16,0 5 244 298 369 412 487 487 617 763 1356 1455 1523 1530 1812 1956
14,0 532 799 930 1163 1275 1524 1574 1977
2,0 663 955 1010 1256 1374 1530
9,0 0 81 180 487 732 957 1179 1356 1525 1534 1635 1899 1974
18,0 199 216 271 587 983 1036 1163 1578 1760 1814 1956 1978 1990
17,523 632 738 791 1001 1163 1627 1755 1864 1973
13,0 0 130 240 263 263 565 677 726 771 773 858 858 1136 1163 1242 1256 1267 1370 1380 1767 1857 1918
13,961 1163 1530
10,0 157 177 237 317 347 430 566 726 773 776 996 1043 1045 1047 1075 1163 1163 1546 1729 1732 1991
7,0 160 245 272 289 349 626 804 861 1136 1163 1273 1332 1355 1356 1380 1396 1487 1524 1530 1684 1699 1815 1974
3,0 441 622 678 726 763 1021 1163 1181 1305 1316 1556 1705 1772 1773 1974 1976
12,0 123 263 369 497 590 983 1036 1163 1243 1486 1500 1530 1533 1658
8,0 626 1202 1279
4,0 0 0 116 266 302 382 435 467 523 590 603 663 716 762 795 799 880 968 975 983 996 1025 1032 1043 1090 1163 1217 1227 1273 1423 1530 1627 1687 1811 1812 1848 1941 1949 1968 1991 1995
19,325 663 1140 1163 1339 1530 1684 1913 1973
7,0 0 135 263 269 605 632 726 1317 1323 1332 1355 1380 1396 1396 1523 1524 1555 1645 1689 1760 1795
16,0 0 244 248 249 344 412 762 1004 1102 1163 1351 1574 1797
12,1273 1487
13,0 31 88 248 298 521 811 983 1163 1259 1355 1380 1500 1530 1602 1787 1927
10,0 38 248 320 412 548 594 773 778 902 961 1012 1163 1374 1487 1530 1732
16,0 0 135 271 314 955 1163 1523 1635 1956
12,157 231 248 497 1047 1163 1181
11,11 166 311 426 441 729 749 751 933 953 961 1108 1163 1163 1273 1422 1487 1530 1990
18,0 339 752 799 1525 1530 1811
18,123 905 1947
3,0 754 1148 1834
2,0 31 248 325 729 773 819 930 1163 1374 1423 1566 1693 1778 1991
7,0 116 121 123 180 320 376 412 568 568 590 726 783 784 1004 1034 1163 1256 1332 1332 1346 1364 1453 1514 1530 1625 1658 1658 1731 1811 1812 1974 1976 1991
8,0 0 0 119 119 244 244 248 298 326 412 412 500 500 626 626 946 1004 1004 1080 1163 1163 1315 1315 1316 1530
0,729 1021
14,0 17 113 232 708 782 1389 1524 1546 1617 1974
9,10 58 86 254 545 590 726 1207 1514 1887
9,508 861 1207 1227 1282 1389 1530 1834 1869 1936 1978
6,0 0 237 249 309 425 603 605 776 783 992 1012 1021 1163 1388 1600 1811 1927 1936 1991
6,0
5,81 235 626 905 1163 1227 1388 1610
3,0 58 201 225 232 310 310 326 330 500 696 735 794 799 860 973 1012 1120 1149 1190 1195 1273 1303 1326 1380 1732 1772 1773 1812 1925 1972
3,0 405 435 532 587 649 707 1108 1186 1339 1407 1530 1556 1970 1990
8,0 0 663 726 739 1362 1464 1530
13,405 488 490 629 1500 1530 1610
19,0 0 0 60 86 174 211 339 379 424 425 513 590 629 678 695 716 726 814 839 880 904 992 1016 1043 1075 1149 1152 1163 1209 1238 1251 1273 1280 1294 1297 1303 1319 1332 1339 1339 1341 1342 1362 1380 1423 1446 1520 1530 1530 1530 1693 1699 1811 1815 1908 1947 1974 1976
18,1043 1163 1355
11,0 0 121 240 412 1036 1136 1136 1163 1202 1227 1273 1317 1389 1432 1530 1578 1604 1612 1811
8,0 191 191 377 500 671 676 862 1043 1076 1530 1574 1899
17,0 0 339 773 1021 1032 1043 1364 1612
18,696 956 1125 1303 1556 1578 1978
11,0 179 382 751 989 1084 1114 1273 1303 1341 1530 1811 1857
6,272 348 494
6,0 0 0 0 5 10 17 31 31 32 40 40 40 40 59 59 75 82 86 86 86 89 91 107 107 108 113 145 161 166 177 182 191 197 244 247 248 248 249 250 256 266 266 266 271 281 289 290 301 302 302 302 310 314 325 337 347 348 348 351 356 369 376 376 379 409 412 412 430 452 454 468 468 468 472 494 494 495 495 500 500 501 501 504 510 513 513 517 522 522 523 532 548 548 557 568 569 578 585 612 626 653 663 663 671 686 707 707 708 716 721 732 739 754 771 771 771 771 783 784 790 821 821 839 860 861 880 889 905 914 932 946 948 955 957 958 968 975 980 989 992 999 1012 1016 1021 1022 1033 1036 1036 1042 1046 1052 1054 1075 1077 1077 1077 1079 1079 1081 1084 1094 1114 1114 1125 1136 1139 1140 1148 1163 1163 1170 1171 1171 1171 1179 1185 1186 1186 1202 1202 1202 1209 1209 1217 1250 1256 1264 1264 1264 1266 1273 1273 1274 1279 1280 1297 1318 1319 1323 1329 1329 1330 1339 1341 1343 1355 1356 1358 1362 1364 1364 1374 1374 1388 1389 1389 1412 1423 1455 1461 1461 1461 1464 1467 1494 1520 1530 1530 1530 1532 1533 1538 1546 1546 1549 1579 1579 1579 1586 1592 1604 1605 1610 1612 1618 1618 1625 1627 1634 1640 1646 1647 1684 1687 1688 1688 1693 1705 1719 1719 1719 1732 1753 1753 1772 1773 1775 1787 1787 1797 1811 1811 1812 1815 1832 1840 1845 1845 1848 1848 1848 1857 1869 1869 1878 1878 1925 1936 1938 1944 1947 1969 1974 1978 1978 1987 1990 1990 1991 1991 1994
2,0 0 5 211 211 237 240 290 349 360 369 435 452 521 569 655 707 716 717 729 729 814 830 881 922 930 961 985 1042 1043 1045 1046 1046 1075 1136 1163 1163 1179 1207 1282 1318 1339 1343 1349 1350 1374 1530 1530 1555 1713 1753 1869 1947 1972
9,0 1010 1207 1208 1251 1358 1534 1566 1616
19,0 182 392 902 1011 1043 1163 1273 1339 1530 1678 1717 1795
17,0 0 121 349 360 490 504 600 677 682 763 953 1036 1043 1115 1115 1424 1652 1687 1761 1767 1811 1812
5,0 0 240 428 500 663 726 768 1040 1163 1227 1330 1332 1345 1530 1574 1913 1917 1969
6,0 880 1530 1756 1845
4,0 0 10 21 35 271 313 409 504 522 548 548 622 726 968 975 983 1036 1043 1047 1163 1273 1276 1295 1494 1530 1592 1604 1645 1713 1753 1795 1857
13,44 121 216 708
13,0 0 44 490 686 738 1032 1163 1242 1991
17,0 64 424 600 729 739 773 804 821 860 1012 1021 1362 1465 1530 1652 1685 1983
8,412 773 1032 1108
16,0 264 1163 1899 1974
1,0 40 157 290 521 860 1021 1075 1163 1212 1273 1276 1355 1530 1569 1687 1687 1713 1969 1973
12,0 0 35 107 121 428 430 710 752 759 760 768 821 1034 1075 1163 1220 1486 1530 1691 1699 1699 1705 1713 1976
19,290 497 839 1075 1163 1295 1530
17,0 814 1295 1818
7,0 21 130 235 420 510 1045 1163 1171 1256 1332 1345 1364 1411 1530 1625
5,0 0 121 123 232 320 532 617 783 1021 1043 1149 1163 1295 1355 1355 1532 1574 1684 1753 1760 1795 1811
5,0 0 157 180 191 248 420 454 616 622 1163 1315 1530 1580 1652 1658 1761 1811 1974
4,0 0 75 192 197 603 622 707 722 763 821 880 1012 1163 1276 1295 1315 1351 1487 1530 1705 1713 1753 1795
4,0 0 51 248 302 459 494 495 592 596 738 783 804 1012 1032 1075 1273 1424 1530 1555 1795 1857 1977
15,0 16 264 487 629 663 763 1094 1163 1355 1753
14,0 5 1186 1220 1258 1362 1374 1389 1530 1974
7,0 240 412 980 1315 1356 1364 1580
11,0 0 88 365 384 435 784 985 1075
11,0 88 310 379 409 424 701 901 1332 1530 1605 1699 1938 1976
8,1076
14,0 0 11 77 248 249 266 500 547 791 1048 1163 1256 1355 1388 1811
3,0 35 66 326 343 369 557 732 1024 1139 1163 1273 1356 1411 1524 1658 1772 1926 1990
8,778 799
5,0 590 763 1045 1046 1202 1332 1625
19,0 790 1699 1976
6,0 0 21 75 249 347 472 521 521 522 603 1079 1079 1163
7,0 783 1234 1355 1465 1864
10,0 0 547 672 704 726 1163 1273 1351 1530 1705
0,0 92 302 307 313 344 344 424 425 568 660 678 707 920 955 989 1042 1111 1114 1192 1227 1273 1325 1332 1528 1530 1645 1656 1687 1688 1756 1969 1998
0,0 59 87 107 145 459 701 726 932 933 935 935 975 1111 1163 1273 1295 1530 1811 1919 1922 1991
14,0 5 235 249 488 662 905 1036 1181 1389 1574
8,0 16 116 266 663 860 1166 1207 1330 1530 1907
17,0 0 729 958 1167 1256 1273 1380 1528 1618 1627 1652 1976
3,726 1163
3,0 0 88 123 136 412 676 695 696 716 721 726 752 1163 1185 1256 1388 1530 1684 1790 1811 1990
13,121 232 999 1055 1436 1514
15,0 0 21 59 157 180 248 264 313 314 349 353 425 478 629 930 1001 1043 1148 1207 1316 1330 1335 1452 1467 1574 1815 1990
0,0 749 1645
7,107 384 600 964 1396 1521
6,116 948 1273 1452
16,0 201 930 1163 1362 1432
8,0 121 240 568 1530 1635 1685 1857
0,0 10 87 428 487 508 655 754 878 878 1104 1163 1163 1269 1273 1332 1530 1713 1732 1760 1857 1919
7,0 179 532 566 626 759 780 999 1273 1396 1530 1627 1795 1974
8,0 0 264 488 681 732 1114 1140 1256 1525 1635 1656 1658 1899
18,0 791 799 1099 1523 1530 1616 1684 1815 1987
13,0 0 0 0 16 31 31 115 121 135 191 199 240 241 247 247 248 250 263 263 263 269 269 271 281 290 299 310 313 320 326 349 350 365 376 382 385 421 428 478 487 490 490 568 626 663 677 678 681 716 726 739 752 782 783 784 784 791 804 804 814 819 839 858 858 858 889 935 961 999 1012 1012 1022 1033 1034 1036 1043 1045 1047 1064 1115 1136 1139 1140 1152 1163 1163 1202 1209 1217 1267 1267 1276 1303 1318 1330 1342 1345 1411 1411 1412 1412 1422 1423 1432 1432 1465 1494 1512 1530 1530 1538 1560 1616 1616 1627 1638 1658 1687 1687 1695 1699 1705 1753 1812 1820 1829 1864 1869 1887 1900 1974 1990 1990 1990 1991 1991
7,0 0 290 369 420 452 500 620 716 759 783 783 983 1004 1033 1043 1227 1234 1234 1546 1687 1811 1857
5,0 0 81 271 353 479 487 640 780 1043 1054 1075 1094 1163 1258 1355 1355 1356 1530 1579 1635 1684 1732 1918 1974 1983 1990
5,0 180 320 686 1389 1530 1658 1857
7,248 454 914 1687
0,0 0 86 86 119 232 310 360 412 425 946 1094 1212 1530 1549 1579 1689 1710 1987
9,244 244 1102 1530 1635 1645 1645 1753
7,0 191 626 663 726 1043 1163
16,0 207 353 632 1010 1040 1163 1227 1345 1392 1473 1534 1970
17,0 0 64 64 80 86 86 86 88 119 145 235 244 344 369 412 420 420 425 487 500 504 557 568 707 738 739 771 813 920 958 992 999 1021 1028 1033 1120 1126 1126 1185 1256 1330 1332 1335 1396 1411 1412 1423 1436 1455 1514 1523 1549 1580 1652 1656 1658 1682 1690 1690 1753 1772 1784 1787 1787 1811
18,0 441 695 791 880 1256 1304 1507 1530 1630
9,0 412 487 632 696 1530 1635 1990
9,0 179 182 244 369 671 726 732 1257 1534 1947
1,0 266 629 671 681 1163 1332 1530 1978
14,0 88 707 860 1077 1181 1350 1374
0,0 0 87 281 412 975 1011 1042 1047 1075 1104 1111 1163 1318 1355 1380 1461 1688 1699 1919 1978
2,254 985 1040 1282 1374 1574
14,0 0 88 351 500 557 716 992 1033 1355 1530 1580 1720 1795 1974
1,0 0 721 961 1163 1753
7,0 249 377 479 856 1010 1115 1163 1530 1761 1945
8,0 0 121 479 678 1021 1075 1227 1316 1316 1569 1900
6,0 157 428 681 821 1036 1163 1273 1329 1530 1634 1834 1864
5,0 0 81 123 249 320 421 629 804 1076 1163 1355 1355 1473 1530 1899 1972
19,325 360 1140 1261 1530
6,0 24 421 626 1033 1264 1530 1574
10,0 0 64 80 81 123 123 145 225 302 302 307 325 347 435 519 532 592 652 653 653 656 726 726 763 799 830 902 904 932 975 996 1022 1042 1043 1047 1084 1136 1163 1179 1181 1227 1273 1273 1295 1323 1330 1374 1388 1423 1473 1530 1530 1542 1627 1691 1705 1731 1767 1918 1919 1969 1974 1978
0,0 0 75 182 409 783 879 933 1181 1530 1627 1640 1699 1779 1995
3,0 649 726 1004 1192 1380
2,0 0 24 349 517 626 726 763 1010 1028 1163 1273 1330 1530 1566 1627
0,0 59 75 87 281 739 741 878 879 932 1012 1022 1163 1256 1261 1273 1834 1919 1978 1991
9,0 121 191 192 302 326 351 532 566 1030 1163 1207 1212 1530 1566 1578 1652 1682 1682 1688
4,0 0 0 0 11 51 97 113 121 123 191 192 216 249 271 272 310 343 369 412 424 430 467 504 532 532 557 578 585 626 626 652 663 671 686 695 695 701 707 726 726 726 732 759 773 776 790 821 860 878 916 916 953 955 970 983 996 1004 1012 1016 1025 1028 1032 1036 1036 1043 1045 1045 1046 1047 1081 1090 1149 1149 1156 1163 1217 1256 1273 1273 1273 1295 1303 1304 1306 1315 1332 1380 1388 1389 1423 1424 1452 1464 1473 1507 1514 1530 1530 1530 1534 1566 1580 1604 1612 1638 1645 1656 1682 1687 1689 1699 1719 1753 1760 1761 1778 1779 1811 1811 1864 1900 1968 1970 1974 1974 1977 1978
6,0 1042 1163 1243 1530 1695 1811 1974 1977
18,695 1523 1530
12,0 51 428 523 682 726 763 927 1043 1075 1149 1530 1755
12,0 663 1525 1530 1701 1899
1,0 0 35 75 271 292 351 392 430 479 626 880 996 1012 1013 1043 1045 1075 1163 1212 1295 1388 1465 1600 1687 1693 1699 1713 1857 1887
7,0 89 157 180 245 281 310 313 320 353 369 420 612 735 754 799 1042 1143 1163 1259 1396 1436 1530 1567 1605 1811 1812 1836 1913 1974
18,0 0 0 35 44 135 157 248 250 382 426 481 586 586 603 649 695 696 716 726 732 799 804 810 819 905 1011 1011 1016 1025 1042 1043 1045 1047 1108 1108 1120 1143 1163 1192 1273 1280 1303 1315 1320 1396 1407 1514 1530 1546 1556 1604 1604 1689 1695 1705 1728 1760 1761 1772 1811 1938 1944 1974
4,38 500 1010 1040 1149 1380 1574 1811
14,0 810 1555
13,0 290 424 490 491 768 1054 1139 1140 1163 1215 1238 1273 1355 1530 1530 1812
11,271 1163 1530
7,0 0 121 123 201 216 271 353 726 738 814 1004 1012 1163 1523
3,0 0 662 695 722 726 1004 1030 1036 1140 1181 1190 1202 1303 1304 1343 1678 1926
19,616 1645 1948 1978
18,0 136 508 1030 1266 1944
13,0 38 320 382 412 759 1104 1569
