10,111 111 117 151 155 173 196 199 204 226 237 290 296 300 364 371 383 788 808 833 843 864 893 894 946 946 954 966 966 1016 1016 1016 1017 1019 1019 1053 1071 1132 1142 1218 1236 1251 1269 1280 1280 1296 1296 1296 1312 1312 1313 1313 1314 1328 1328 1335 1403 1512 1593 1595 1598 1608 1609 1625 1661 1662 1674 1814 1822 1823 1823 1823 1825 1833 1837 1837 1837 1890 1967 1974 1977
7,4 111 111 113 196 199 199 203 226 237 364 383 479 565 577 767 788 849 864 894 946 946 954 1016 1019 1132 1139 1224 1280 1296 1313 1314 1328 1358 1499 1625 1629 1688 1780 1823 1823 1825 1837 1865 1867 1948 1960
7,111 111 199 237 257 294 334 364 383 392 437 767 768 788 864 881 910 946 946 966 1016 1019 1019 1024 1053 1122 1132 1290 1296 1313 1343 1403 1418 1503 1577 1593 1595 1597 1598 1674 1688 1822 1823 1823 1837 1890
11,111 111 148 199 199 226 237 290 313 644 738 893 897 933 946 966 966 1016 1016 1019 1019 1084 1098 1138 1218 1280 1296 1312 1330 1334 1373 1418 1611 1823 1823 1833 1837 1960
11,111 114 173 178 199 226 237 305 364 425 426 479 638 805 856 881 966 1016 1139 1224 1280 1280 1284 1296 1296 1413 1469 1503 1570 1780 1800 1823 1823 1823 1833 1837 1858 1876 1894
3,9 34 39 67 76 111 111 148 173 196 199 199 226 226 291 312 313 364 371 378 573 659 714 774 788 799 808 820 833 847 849 893 894 897 946 946 950 966 966 986 1016 1036 1108 1213 1216 1218 1224 1243 1260 1264 1296 1296 1296 1312 1313 1314 1334 1358 1427 1431 1593 1593 1595 1617 1620 1693 1763 1823 1823 1823 1825 1837 1837 1876 1876 1960 1977 1984 1990
4,111 111 113 155 173 196 199 199 226 290 304 364 371 383 395 638 763 788 788 808 849 881 893 894 897 897 925 946 966 1016 1016 1016 1019 1019 1096 1117 1141 1218 1224 1239 1269 1280 1296 1296 1312 1313 1314 1328 1334 1394 1593 1598 1608 1609 1625 1688 1782 1816 1822 1823 1823 1823 1837 1837 1838 1894 1894 1932 1967 1967 1977
9,111 199 226 512 582 638 856 946 966 1016 1019 1036 1239 1250 1296 1782 1823 1837 1876
2,111 111 155 177 196 199 203 226 257 257 290 290 364 371 383 383 437 528 605 638 659 676 788 788 808 881 893 894 946 966 966 1008 1016 1016 1019 1056 1056 1056 1073 1103 1132 1162 1224 1239 1250 1296 1296 1312 1312 1313 1313 1328 1328 1334 1452 1453 1462 1593 1625 1688 1739 1780 1782 1823 1823 1823 1824 1825 1825 1837 1837 1867 1898 1962 1967 1971 1974 1976 1977
3,3 3 12 14 14 15 15 16 24 24 25 27 28 29 30 30 33 33 34 35 35 38 38 39 52 52 52 52 66 66 78 78 87 87 237 237 237 237 774 847 847 847 847 1038 1038 1296 1512 1581 1593 1593 1717 1717 1925 1925
12,66 111 113 199 226 305 852 946 966 1132 1224 1296 1338 1413 1493 1593 1823 1823 1837 1890
2,111 111 111 113 113 152 190 199 199 199 226 237 290 290 296 304 313 371 383 383 481 492 512 512 533 557 638 649 715 788 788 808 814 833 852 852 856 856 864 894 909 920 946 954 966 966 1000 1008 1016 1016 1016 1017 1019 1056 1071 1093 1142 1155 1218 1239 1260 1269 1280 1296 1296 1296 1312 1313 1314 1328 1328 1330 1334 1334 1335 1359 1426 1452 1462 1503 1569 1570 1593 1594 1620 1624 1625 1629 1661 1674 1682 1688 1780 1781 1782 1800 1823 1823 1823 1825 1837 1837 1837 1858 1894 1960 1960 1962 1967 1967 1974
5,25 104 111 237 489 788 839 881 946 966 1016 1073 1139 1218 1239 1296 1437 1688 1767 1782 1822 1823 1823 1824 1825 1837 1967 1976 1977 1983
5,4 7 9 38 111 111 113 173 182 196 199 199 203 224 334 374 380 525 573 644 768 788 808 881 894 894 908 946 946 954 966 1019 1019 1056 1104 1108 1211 1239 1280 1312 1334 1338 1437 1593 1595 1598 1638 1661 1739 1782 1823 1823 1823 1833 1837 1945 1948 1967 1967 1974
4,111 111 113 173 199 199 226 237 290 296 788 808 881 894 920 946 966 1016 1019 1093 1218 1239 1264 1269 1280 1296 1296 1309 1439 1611 1674 1674 1692 1735 1782 1823 1823 1823 1825 1833 1837 1837 1867 1967 1977 1983
0,15 39 94 111 111 111 113 115 128 152 155 173 182 196 196 199 199 199 226 226 237 241 257 290 290 294 304 305 362 364 364 371 371 383 461 471 492 528 577 692 738 774 788 788 790 804 808 808 849 856 864 888 893 893 894 894 902 920 925 946 946 954 954 956 966 966 966 986 1000 1008 1016 1016 1016 1017 1019 1019 1019 1024 1024 1069 1073 1108 1139 1162 1170 1218 1224 1224 1228 1249 1269 1280 1280 1284 1296 1296 1296 1309 1312 1312 1313 1314 1314 1328 1328 1334 1358 1359 1394 1406 1429 1431 1437 1458 1462 1499 1503 1523 1552 1593 1593 1606 1608 1624 1640 1661 1674 1676 1682 1688 1688 1693 1743 1822 1822 1823 1823 1823 1823 1825 1825 1829 1833 1833 1837 1837 1837 1837 1876 1890 1894 1932 1948 1960 1960 1967 1967 1971 1977 1983 1984
13,196 659 709 788 946 1016 1132 1314 1593 1687 1823 1823 1837
4,111 182 199 237 257 319 371 573 646 894 946 946 966 1016 1019 1116 1218 1280 1296 1334 1338 1415 1598 1662 1674 1822 1823 1823 1837 1837 1890 1975
1,111 113 148 199 371 489 881 946 1016 1019 1093 1098 1218 1224 1239 1284 1296 1593 1631 1661 1688 1749 1782 1825 1833 1837 1837 1843 1948 1977
5,52 111 196 364 371 638 768 839 852 881 893 894 946 1019 1218 1280 1312 1314 1328 1335 1402 1408 1408 1823 1823 1837 1837 1867 1967
13,111 237 243 528 638 767 881 946 966 1239 1296 1312 1593 1781 1782 1823 1823 1838 1971
5,4 53 67 95 111 111 111 113 151 173 182 199 199 203 226 237 257 290 290 364 366 374 374 383 492 525 528 573 638 767 768 774 788 788 839 849 852 881 882 888 888 894 894 946 946 946 954 954 966 966 1008 1016 1016 1019 1019 1215 1218 1239 1239 1250 1264 1280 1296 1296 1297 1312 1312 1313 1328 1334 1338 1394 1413 1418 1437 1438 1464 1469 1593 1598 1661 1671 1674 1744 1782 1782 1823 1823 1823 1825 1825 1837 1837 1867 1960 1967 1967 1971 1974 1977
6,52 111 111 113 154 199 237 296 676 677 804 893 946 954 966 966 1016 1019 1132 1189 1218 1296 1296 1312 1353 1428 1625 1823 1823 1925 1984
7,3 24 38 111 111 113 151 196 199 220 229 237 290 294 383 528 545 557 738 788 790 893 894 946 946 954 966 1016 1016 1071 1100 1104 1239 1260 1280 1281 1284 1296 1296 1312 1314 1338 1403 1415 1483 1608 1674 1782 1816 1822 1823 1823 1825 1825 1837 1837 1960 1967
8,111 199 383 545 638 657 788 839 894 905 908 946 966 1000 1132 1313 1328 1447 1823 1837 1967
14,3 12 30 32 111 111 173 196 199 199 207 209 226 237 290 290 300 371 371 372 372 383 494 494 572 573 622 650 715 763 788 808 893 894 954 966 966 986 1016 1016 1019 1073 1116 1162 1168 1170 1236 1249 1251 1260 1272 1280 1284 1296 1296 1312 1312 1314 1328 1353 1396 1593 1661 1688 1739 1780 1781 1785 1823 1823 1823 1825 1837 1837 1845 1867 1916 1918 1923 1960 1960 1967 1967 1977 1980 1983
15,173 638 657 894 905 1312 1328 1823 1825 1830
9,24 91 199 493 582 657 788 880 966 1016 1019 1296 1309 1596 1890 1926 1948
7,111 111 111 173 196 199 364 372 383 557 573 808 852 893 894 946 966 966 1016 1016 1019 1019 1053 1093 1108 1132 1135 1218 1290 1296 1296 1312 1313 1316 1328 1335 1418 1593 1629 1682 1728 1822 1823 1823 1823 1825 1830 1837 1837 1843 1867 1890 1948 1967 1971
5,24 25 39 111 111 114 196 199 220 224 237 290 364 371 383 394 394 512 528 571 638 644 767 788 852 893 894 905 946 946 954 966 1008 1016 1019 1071 1121 1132 1162 1224 1239 1312 1321 1328 1352 1593 1608 1640 1662 1680 1688 1739 1780 1782 1822 1823 1823 1825 1830 1837 1837 1890 1918 1967
16,26 111 113 131 173 192 196 199 199 226 237 305 368 839 852 894 946 946 1016 1019 1239 1280 1296 1312 1328 1335 1338 1688 1782 1800 1823 1837 1898 1948 1967 1967 1976
16,111 199 290 364 383 425 489 767 894 946 954 969 1016 1016 1019 1019 1137 1239 1269 1280 1312 1338 1499 1593 1611 1782 1823 1823 1825 1837 1837 1960 1977
7,111 290 371 946 966 1016 1671 1823 1825 1837 1977
17,67 111 111 148 173 192 199 199 226 371 383 483 484 528 692 788 843 893 894 954 966 1016 1019 1139 1211 1218 1296 1296 1297 1312 1328 1334 1335 1358 1444 1558 1569 1670 1682 1730 1796 1823 1825 1837 1837 1898 1971 1977 1983
17,3 3 4 6 8 12 17 25 39 52 78 87 103 111 111 111 111 113 113 132 148 173 173 196 199 199 203 203 224 226 237 257 290 290 305 314 356 364 371 452 525 528 528 559 565 565 612 638 702 767 774 788 788 788 808 833 839 856 864 881 882 894 925 946 946 946 954 954 966 966 1016 1019 1019 1024 1073 1084 1093 1108 1116 1121 1132 1215 1218 1239 1239 1250 1269 1272 1280 1280 1296 1296 1312 1312 1313 1328 1328 1335 1359 1396 1450 1458 1469 1499 1508 1552 1558 1581 1593 1593 1613 1625 1647 1674 1688 1717 1732 1739 1766 1767 1780 1782 1782 1823 1823 1823 1825 1825 1837 1837 1837 1846 1867 1867 1876 1890 1890 1894 1898 1968 1976 1977 1983 1983 1984
13,113 357 470 788 808 946 966 1296 1312 1313
13,82 91 111 111 199 199 226 237 243 364 383 384 392 512 646 726 788 799 866 894 946 946 966 1019 1089 1096 1108 1132 1272 1280 1296 1297 1312 1313 1316 1335 1338 1483 1569 1739 1743 1782 1785 1823 1823 1833 1837 1837 1876 1890 1927 1948
17,237 1280 1825 1833
18,111 113 173 196 199 237 290 362 394 528 577 638 738 788 808 847 893 894 946 954 1016 1019 1019 1137 1211 1280 1284 1296 1296 1314 1438 1442 1496 1593 1663 1674 1689 1823 1823 1829 1837 1837 1843 1967 1977
2,3 4 24 66 78 94 111 111 113 154 196 199 224 226 237 290 294 312 364 383 437 525 557 577 644 702 714 788 839 894 909 946 946 966 966 1016 1016 1019 1019 1073 1103 1116 1117 1155 1239 1239 1280 1284 1296 1297 1312 1314 1328 1447 1469 1503 1593 1606 1686 1688 1689 1780 1782 1782 1810 1823 1823 1825 1830 1833 1837 1837 1843 1867 1898 1948 1960 1967 1984
3,111 173 199 224 237 290 296 312 374 383 392 452 573 788 808 839 852 866 881 946 946 966 1016 1019 1132 1239 1269 1296 1312 1335 1420 1484 1593 1749 1782 1823 1823 1837 1843 1890 1948
17,199 290 296 565 715 788 796 946 1016 1019 1280 1296 1593 1822 1823 1823 1837 1967
0,155 199 226 290 294 364 638 771 788 946 966 1016 1103 1162 1239 1280 1296 1328 1595 1661 1739 1782 1823 1823 1837 1967
2,111 111 114 199 226 290 372 372 379 383 437 437 657 788 808 820 820 839 856 897 954 986 1008 1016 1016 1019 1024 1047 1047 1056 1056 1132 1141 1239 1252 1260 1313 1314 1343 1343 1402 1593 1780 1782 1823 1823 1829 1837 1869 1869 1967 1971
9,39 182 493 788 839 894 946 1296 1297 1431 1632 1823 1837
14,111 196 199 290 571 804 1016 1019 1280 1394 1499 1558 1661 1823 1837
3,111 226 237 290 364 383 638 894 1019 1084 1162 1239 1280 1313 1469 1523 1593 1617 1782 1823 1823 1833 1837 1960
10,111 196 199 199 290 291 364 767 788 790 790 808 893 894 905 946 954 966 1016 1016 1019 1084 1218 1280 1296 1296 1312 1313 1334 1374 1499 1593 1676 1822 1823 1823 1825 1833 1837 1837 1976 1980 1982
11,111 196 209 226 237 290 364 394 577 738 788 788 799 808 894 894 954 986 1008 1016 1019 1019 1053 1084 1087 1116 1142 1162 1166 1215 1239 1280 1296 1312 1328 1334 1406 1462 1499 1569 1688 1749 1782 1800 1823 1823 1825 1829 1837 1837 1890 1967
12,34 68 111 111 199 342 379 383 483 526 578 609 774 788 808 839 852 894 946 966 993 1000 1016 1019 1087 1132 1224 1239 1296 1312 1313 1314 1328 1497 1499 1593 1594 1625 1659 1688 1717 1729 1743 1782 1785 1822 1823 1823 1837 1837 1960 1983
5,111 111 113 196 199 224 528 737 881 893 894 946 1016 1139 1296 1328 1346 1686 1688 1823 1837 1867 1971
18,2 24 111 155 290 305 371 788 925 946 1073 1280 1312 1593 1822 1823 1825 1838 1983
9,14 64 196 199 788 894 946 954 1000 1019 1139 1298 1596 1837
12,111 111 111 113 115 151 162 173 196 199 199 199 226 237 290 290 305 364 364 371 383 425 528 565 638 644 676 676 734 738 767 768 788 790 808 833 839 839 840 849 852 893 894 894 946 946 950 954 954 966 966 1016 1016 1019 1019 1019 1024 1073 1132 1224 1239 1239 1250 1269 1280 1284 1296 1296 1296 1312 1313 1313 1314 1328 1328 1499 1503 1552 1562 1593 1593 1598 1598 1608 1620 1625 1661 1674 1688 1739 1782 1782 1785 1823 1823 1823 1823 1825 1825 1830 1837 1837 1837 1867 1890 1894 1898 1940 1948 1962 1967 1967 1977 1977
0,173 226 290 383 788 897 1016 1019 1661 1837
5,9 14 94 111 113 182 199 237 290 334 368 383 657 788 808 839 852 881 894 925 946 946 1108 1260 1280 1284 1296 1312 1338 1661 1782 1822 1823 1823 1825 1837 1876 1898 1971
11,24 52 111 111 148 162 173 192 196 199 199 226 237 290 313 364 512 644 771 788 808 818 839 843 867 881 894 909 946 946 966 966 1016 1019 1019 1029 1100 1118 1239 1260 1280 1296 1296 1312 1312 1314 1328 1330 1396 1403 1418 1426 1427 1428 1500 1510 1532 1533 1593 1688 1728 1746 1823 1823 1823 1825 1833 1837 1837 1845 1865 1890 1923 1948 1967 1977
10,87 94 111 111 111 113 113 151 173 182 196 199 199 199 226 237 290 296 305 305 342 364 383 383 512 638 638 657 692 734 767 788 788 839 852 852 893 893 894 894 897 905 946 946 946 954 966 966 966 1016 1016 1016 1017 1019 1019 1024 1038 1080 1093 1093 1108 1189 1224 1236 1239 1239 1250 1251 1260 1264 1269 1280 1280 1280 1296 1296 1296 1298 1309 1312 1313 1328 1334 1394 1469 1593 1593 1608 1608 1609 1625 1661 1662 1780 1782 1782 1785 1805 1822 1822 1823 1823 1823 1825 1833 1837 1837 1837 1838 1890 1890 1948 1960 1967 1967 1975 1977
13,9 66 111 111 151 154 196 199 199 226 237 254 290 345 371 372 384 484 489 528 788 839 867 897 915 946 966 993 1019 1019 1116 1132 1239 1277 1280 1296 1296 1309 1312 1321 1335 1338 1469 1499 1533 1593 1625 1639 1693 1782 1823 1823 1825 1837 1837 1867 1890 1926 1983 1984
11,111 111 199 226 371 383 571 577 788 808 864 954 966 1016 1019 1098 1189 1281 1296 1313 1403 1499 1593 1728
14,199 954 1016 1116 1825 1905
13,111 111 148 151 196 334 364 392 788 839 881 946 1019 1036 1116 1215 1264 1296 1312 1823 1823 1833 1837 1837 1976
5,24 39 113 323 366 525 714 788 808 1016 1250 1823 1837
16,24 111 173 199 237 290 372 638 727 774 894 946 946 966 1016 1019 1108 1132 1139 1239 1269 1312 1313 1335 1394 1447 1593 1608 1782 1785 1823 1837 1843 1890
7,5 24 38 111 111 114 173 199 199 224 237 294 305 364 383 395 426 565 638 788 839 852 881 894 910 946 946 946 954 966 1008 1019 1053 1084 1093 1116 1132 1189 1218 1250 1280 1290 1296 1309 1312 1313 1328 1437 1546 1589 1593 1608 1674 1688 1744 1785 1822 1823 1823 1825 1833 1837 1837 1882 1943 1967
18,66 111 111 148 152 199 199 226 237 290 294 305 364 449 507 774 788 808 852 881 893 897 915 946 946 954 966 1008 1016 1019 1073 1073 1074 1132 1250 1280 1296 1296 1297 1312 1328 1335 1338 1503 1593 1593 1617 1625 1687 1688 1726 1823 1823 1825 1829 1837 1837 1890 1948 1960 1983 1983 1984
1,173 196 290 296 342 364 371 383 425 565 638 818 946 954 966 1016 1019 1236 1280 1296 1312 1314 1420 1590 1590 1593 1608 1823 1823 1837
5,3 14 24 111 192 199 323 364 371 839 966 1008 1016 1019 1250 1280 1296 1296 1312 1314 1334 1335 1413 1593 1785 1823 1823 1825 1837 1867 1960 1967
17,3 24 38 66 111 111 113 154 196 199 199 226 226 237 251 281 290 290 296 364 371 446 473 479 525 528 565 677 719 738 788 808 839 868 893 897 909 946 966 966 971 1016 1016 1019 1024 1087 1121 1137 1142 1155 1218 1239 1243 1269 1280 1296 1296 1296 1312 1312 1314 1328 1330 1432 1437 1569 1590 1593 1608 1625 1682 1688 1688 1782 1822 1823 1823 1823 1825 1833 1837 1838 1867 1898 1933 1960 1960 1967 1971 1984
5,182 323 565 946 966 1218 1328 1823 1837 1898 1977
2,24 94 95 111 111 173 192 196 199 237 290 528 605 788 893 894 946 966 1008 1019 1019 1053 1071 1239 1250 1280 1296 1296 1312 1313 1328 1338 1539 1593 1661 1780 1782 1814 1822 1823 1823 1825 1837 1967
12,38 111 151 182 199 226 290 371 788 805 852 881 893 897 946 954 966 966 1016 1073 1108 1189 1224 1239 1258 1269 1280 1296 1296 1312 1328 1462 1499 1512 1545 1594 1688 1743 1782 1823 1823 1830 1837 1843 1894 1984
4,3 24 111 113 151 154 185 190 199 226 226 237 364 528 557 601 709 738 788 808 894 946 946 966 1073 1137 1154 1213 1224 1260 1296 1296 1312 1328 1334 1335 1414 1593 1688 1726 1763 1789 1823 1823 1825 1837 1867 1890 1948 1967 1990
17,111 111 199 290 371 383 528 788 954 966 1016 1019 1189 1296 1503 1823
2,14 66 173 199 226 237 395 437 571 638 738 774 788 808 894 909 946 966 1016 1019 1104 1239 1250 1280 1284 1296 1312 1335 1447 1593 1620 1782 1823 1823 1837 1948 1984
1,111 173 199 226 290 378 481 559 946 956 966 1019 1132 1236 1296 1312 1328 1593 1599 1823 1823 1837
9,6 17 29 34 38 52 66 68 94 111 182 185 196 199 224 251 305 372 392 444 512 697 737 788 840 893 969 1016 1019 1019 1117 1250 1296 1297 1312 1327 1328 1408 1418 1418 1593 1596 1632 1638 1689 1780 1823 1847 1955 1960 1967
2,3 111 111 154 196 199 209 226 237 290 357 452 473 507 528 559 571 612 749 776 788 808 881 893 894 946 954 966 1016 1019 1019 1084 1116 1137 1243 1269 1284 1296 1296 1312 1314 1322 1328 1335 1403 1415 1435 1593 1674 1686 1823 1823 1823 1825 1837 1837 1873 1876 1895 1898 1977 1984
7,24 111 237 557 601 954 966 1016 1019 1080 1296 1335 1437 1493 1661 1739 1785 1823 1825 1837
16,111 199 257 364 383 425 565 761 849 894 946 946 1008 1016 1019 1239 1250 1296 1312 1328 1335 1437 1593 1780 1782 1823 1837 1837 1918
14,111 113 154 196 199 290 364 380 565 638 768 788 808 864 893 905 946 946 954 1016 1019 1103 1132 1135 1135 1135 1236 1260 1280 1296 1334 1415 1437 1593 1688 1823 1823 1825 1837 1906 1967 1974 1980 1982
15,24 111 113 173 196 199 237 366 425 483 528 565 774 788 894 908 946 1016 1019 1084 1260 1269 1296 1312 1313 1328 1413 1620 1823 1837 1916 1967
17,199 383 650 808 1016 1019 1280 1296 1593 1726 1763 1823 1837 1960
13,91 94 111 199 224 290 364 833 894 946 954 966 1000 1016 1069 1132 1224 1258 1280 1312 1335 1823 1977
12,111 199 305 839 946 954 1024 1280 1296 1312 1313 1328 1593 1823 1837 1948
15,3 14 17 24 43 83 111 111 196 199 199 237 290 290 312 323 364 366 368 383 394 394 557 638 788 864 894 946 946 1016 1019 1019 1073 1162 1218 1239 1250 1260 1269 1284 1313 1314 1338 1499 1598 1732 1780 1782 1823 1823 1825 1833 1837 1876 1948 1960 1983
13,3 24 38 52 66 78 87 148 215 237 657 767 894 946 966 1000 1016 1116 1132 1258 1280 1312 1328 1328 1334 1335 1593 1780 1780 1823 1823 1837 1898 1967 1971
14,867
18,66 94 103 290 638 788 1019 1236 1280 1312 1313 1328 1823 1837
19,6 111 111 113 148 173 190 199 199 226 237 350 395 425 528 568 649 667 737 774 788 788 833 839 849 852 867 881 946 966 1016 1019 1071 1089 1116 1224 1239 1250 1251 1269 1280 1284 1296 1296 1328 1438 1462 1503 1593 1593 1688 1739 1767 1781 1782 1785 1823 1823 1825 1833 1837 1837 1843 1845 1867 1906 1967 1974 1977
16,3 24 38 66 173 290 528 788 908 946 954 1260 1328 1823 1960 1977
5,173 199 708 894 897 946 966 1016 1260 1269 1280 1296 1328 1373 1499 1569 1593 1687 1688 1823 1895
2,95 111 111 113 152 199 199 203 226 226 237 290 296 342 364 371 383 437 437 470 489 767 788 856 893 894 894 946 946 954 966 1008 1016 1016 1019 1019 1056 1108 1116 1139 1162 1239 1269 1272 1280 1296 1296 1312 1313 1314 1328 1396 1403 1569 1570 1593 1674 1723 1767 1782 1823 1823 1823 1825 1825 1837 1837 1837 1867 1948 1967 1967
14,111 173 196 199 237 364 371 372 473 482 767 788 894 946 966 1016 1016 1019 1132 1162 1211 1280 1328 1335 1462 1686 1686 1732 1781 1823 1823 1825 1837 1876 1960 1977
5,111 111 148 196 199 224 237 290 304 364 371 638 729 738 788 839 894 966 966 1008 1016 1019 1024 1071 1224 1239 1252 1260 1269 1280 1284 1296 1312 1313 1418 1499 1525 1569 1593 1661 1676 1688 1782 1800 1823 1823 1825 1837 1837 1843 1898 1948 1960 1967 1977
