25,0 350 390 558 1028 1034 1386 1455 1536 1565 1767 1990
25,86 1052 1267 1432 1581
25,0 0 121 128 145 292 350 365 374 377 745 1014 1028 1043 1356 1438 1469 1473 1479 1538 1657 1674 1990
16,0 145 240 244 274 367 412 501 534 557 558 637 989 1042 1052 1364 1386 1612 1697 1925 1990
4:1:14,0 0 89 112 241 254 348 385 416 449 497 501 542 546 579 720 743 778 825 917 920 930 957 1001 1029 1036 1042 1186 1195 1202 1233 1315 1356 1432 1451 1455 1530 1530 1556 1649 1668 1760 1765 1869 1869 1875 1933 1933 1978 1990 1991
2,702 1698
25,1052 1267 1432 1581
16,0 0 17 128 221 241 242 282 350 428 454 624 625 739 858 861 1020 1592 1676 1877
25,536 1181 1990
25,86 1267 1358 1403 1432
25,0 0 10 112 119 149 150 161 209 254 299 350 374 500 501 502 502 522 534 558 580 637 653 665 890 956 1004 1042 1339 1364 1386 1386 1439 1530 1536 1565 1592 1592 1713 1767 1878 1944 1990 1990 1991
25,1028 1028 1181 1360 1536
25,0 86 180 1432 1581 1662 1697
16,45 274 1045 1092 1592 1978
25,86 470 1267 1432 1581
70,0 17 135 282 598 598 839 840 1345 1346 1491 1513 1530 1990
41,0 32 38 44 160 356 416 449 532 846 861 861 890 1001 1021 1046 1048 1081 1139 1171 1210 1213 1295 1355 1356 1362 1447 1530 1530 1816 1869 1990
11,0 242 780 861 890 1227 1326 1530 1877
16,326 350 446 860 861 1052 1534 1762 1936
1:11,244 425 882 1020 1021 1554 1654
34:18,0 0 7 128 180 282 407 476 476 501 513 558 599 600 625 711 730 861 890 992 992 1022 1055 1081 1139 1170 1253 1457 1530 1530 1571 1657 1694 1756 1765 1784 1815 1844 1869 1936 1944
25,58 374 1028 1028 1140 1181
31,362 598 1346 1491 1513 1530 1869
0,420 436 443 1052 1530 1565 1685 1834 1869
16,0 274 374 1208 1592 1921
52,29 30 128 161 362 598 660 723 730 848 1346 1411 1493 1513 1523 1530 1580 1647 1687 1990
25,1028 1565
25,374 1181 1592 1662 1697
25,161 1181
17:18,0 16 161 424 501 557 599 600 684 729 955 1055 1135 1136 1411 1530 1580 1731 1753 1835 1869
25,374 690 1028 1028 1181
42,0 17 446 464 553 681 739 861 1081 1297 1521 1580 1697 1815 1976
25,0 0 2 58 88 100 128 130 135 157 161 221 231 237 254 255 255 260 282 349 350 350 351 365 374 428 502 513 532 536 545 549 557 625 625 626 660 660 681 686 720 720 729 745 745 799 819 858 860 861 861 863 865 891 1015 1020 1036 1042 1055 1056 1099 1139 1149 1181 1195 1220 1227 1300 1330 1339 1350 1360 1360 1443 1450 1469 1476 1491 1518 1518 1518 1530 1530 1530 1534 1566 1580 1592 1593 1627 1697 1707 1765 1816 1869 1978 1990 1990 1991
29,0 0 0 38 160 161 194 194 229 260 345 349 362 378 379 433 513 514 557 598 624 625 658 667 673 683 716 729 729 745 813 846 865 881 904 980 1021 1055 1117 1149 1171 1185 1192 1207 1213 1255 1273 1297 1318 1319 1339 1362 1362 1380 1388 1461 1473 1479 1522 1530 1530 1560 1600 1604 1659 1662 1687 1713 1721 1784 1784 1815 1874 1936 1974 1975 1976 1990 1990 1991
1:14,0 378 435 513 589 741 814 881 1046 1081 1207 1318 1473 1530 1815 1869 1875 1947
4:1,86 250 501 1530 1646 1869
2:25:3,0 0 25 89 161 161 174 229 244 260 274 274 303 304 350 376 377 433 433 449 497 502 502 536 542 557 579 610 626 665 701 726 729 754 783 804 805 836 839 863 1021 1033 1034 1043 1055 1140 1195 1215 1215 1256 1297 1299 1315 1345 1346 1357 1358 1362 1364 1369 1386 1435 1438 1466 1476 1491 1530 1536 1536 1554 1563 1600 1638 1684 1731 1784 1784 1820 1869 1990 1991
25,0 83 86 347 350 421 686 707 723 754 1081 1432 1580 1581 1592 1662 1697
23:64:33:24:10,0 17 38 211 350 421 425 469 501 532 557 655 780 1139 1301 1530 1711 1762 1869 1936
29,598 673 1212 1492 1874
25,0 0 86 150 194 290 300 347 350 350 366 374 470 502 553 558 625 637 681 686 778 784 839 846 861 861 889 1052 1055 1081 1165 1181 1210 1227 1233 1300 1315 1339 1466 1467 1530 1697 1990
25,0 350 374 502 838 1140 1181 1386 1467 1513 1530 1592
21:1:22:55:64,0 0 10 149 160 180 365 377 435 464 532 549 549 557 625 707 846 861 865 889 985 1001 1020 1020 1036 1052 1055 1055 1056 1056 1081 1084 1092 1139 1213 1295 1299 1363 1417 1450 1476 1530 1616 1756 1811 1834 1835 1869 1990
25,1181
25,59 161 598 754 861 1028 1028 1077 1181 1181 1360 1360 1386 1767 1990
25,374 838 1028 1181 1181 1592 1877 1990
25,255 274 350 433 535 637 690 1052 1467 1530 1534 1536 1565 1566 1767 1877 1945 1990
16,0 347 350 374 558 573 1207 1267 1345 1464 1530 1581 1592 1593 1593 1697 1936
16,154 535
17:18,0 16 128 161 162 443 537 579 658 760 1055 1136 1212 1753 1765 1815 1844 1869
26:17:18:0,0 0 0 80 123 128 128 135 161 161 162 190 221 229 232 241 326 343 362 409 410 420 443 443 491 501 537 546 556 557 579 598 616 635 658 658 659 681 726 729 745 783 784 805 839 840 846 860 861 957 992 999 1020 1033 1052 1055 1055 1084 1136 1140 1143 1186 1212 1215 1315 1316 1319 1411 1412 1432 1446 1491 1513 1530 1530 1646 1659 1678 1697 1713 1732 1767 1834 1834 1869 1869 1933 1990
4:1,0 29 29 30 452 890 1056 1315 1357 1438 1455 1457 1530 1530 1556 1647 1647 1675 1869 1869 1990
16,0 0 128 130 240 244 260 299 374 683 880 1014 1056 1171 1374 1576 1578 1990 1994
16,154 861 1171
25,86 260 1052 1267 1432 1581
17:18,0 128 160 162 501 537 760 1055 1136 1208 1212 1491 1514 1753 1765 1815 1844 1869
25,1028 1181 1360 1360 1536 1990
7,420 452 620 1140 1530 1579 1580 1600 1869 1936 1936 1990
25,161 161 161 739 1028 1140 1181 1360 1360 1386 1536
4:1,0 0 11 36 254 255 435 435 469 557 707 729 992 1034 1212 1226 1522 1530 1530 1583 1693 1834 1869 1869 1936
16,86 199 347 350 374 861 946 1207 1487 1530 1592 1697
29,0 0 32 86 497 581 598 598 729 785 846 890 917 992 1212 1273 1316 1411 1432 1432 1513 1530 1530 1580 1753 1874 1874 1990 1990
4:44:1:23:0:14,0 0 121 160 289 412 423 521 589 624 732 839 846 980 1014 1014 1015 1055 1084 1140 1267 1345 1530 1571 1834 1869 1978
1:23:0,0 161 161 194 378 436 545 545 557 580 589 729 1165 1212 1346 1358 1476 1513 1530 1530 1604 1834 1869 1869 1983 1990 1990
25,739 1028 1028 1181 1990
34:18,128 242 667 1568
12,784 1052 1357 1457 1530 1811 1869 1936 1990
25,838 1029 1181 1181 1990
25,0 292 374 390 420 470 521 701 865 1028 1028 1181 1215 1360 1360 1592 1697 1767 1990
16,0 0 0 17 128 128 161 174 254 255 255 350 350 374 423 433 433 501 536 549 598 701 723 739 783 846 860 865 890 909 1015 1021 1042 1043 1055 1149 1150 1152 1165 1215 1256 1267 1297 1341 1342 1345 1345 1346 1449 1530 1530 1534 1534 1554 1560 1562 1565 1566 1566 1567 1580 1592 1593 1593 1638 1676 1697 1936 1938 1983 1990 1991
17,110 128 248 282 345 521 557 684 730 745 839 1136 1149 1403 1411 1530 1653 1656 1731 1815
25,861 1028 1028 1181 1467 1990
16,0 36 248 350 353 374 1004 1276 1358 1530 1566 1877 1990
17,410 860 1412 1869
25,502 532 558 681 739 1361 1467 1815 1990
2,0 0 59 86 161 229 332 343 356 360 365 374 379 449 501 513 536 553 600 659 701 729 784 816 839 905 968 1043 1081 1170 1186 1215 1215 1215 1227 1339 1345 1346 1346 1362 1364 1461 1476 1491 1507 1530 1530 1565 1576 1688 1731 1761 1767 1811 1820 1869 1878 1978 1978 1990 1991
12,0 36 209 209 290 780 861 1020 1055 1081 1081 1097 1139 1318 1339 1476 1530 1580 1762 1875 1937 1974
25,266 350 502 502 532 557 637 784 839 1140 1339 1565 1592 1990
20,0 135 282 840 1357 1491 1530 1990 1990
17,0 245 625 804 805 863 889 891 1056 1185 1186 1261 1412 1447 1491 1530 1688 1815 1844 1869 1878 1936
18,162 242 599
25,180 350 470 1052 1242 1432 1592 1731
45,0 161 161 407 598 598 729 745 1015 1016 1016 1136 1139 1491 1492 1513 1513 1530 1731 1834 1990
45,0 0 2 128 130 130 161 260 274 314 349 350 390 449 491 521 532 598 598 660 684 710 711 745 745 861 955 980 992 1021 1136 1136 1139 1140 1181 1251 1350 1374 1411 1491 1491 1513 1530 1595 1600 1731 1731 1784 1784 1811 1944
25,0 0 86 154 470 502 558 653 658 659 739 839 946 1181 1360 1361 1417 1491 1491 1592 1676 1983 1990
31,0 88 220 254 362 513 536 653 667 711 839 848 848 883 890 971 992 1034 1140 1215 1346 1346 1386 1469 1491 1513 1524 1530 1688 1869 1944 1978 1990
16,0 500 739 1345 1567 1568 1877 1990
1,0 0 17 25 83 161 232 240 290 303 303 310 310 354 367 381 421 509 513 524 579 589 653 686 729 729 732 742 742 865 880 953 953 953 955 956 983 1004 1021 1028 1029 1030 1033 1036 1042 1043 1046 1054 1104 1139 1179 1181 1208 1212 1212 1213 1215 1234 1258 1273 1318 1341 1345 1345 1346 1346 1355 1355 1358 1386 1402 1491 1492 1530 1568 1595 1604 1612 1687 1687 1784 1811 1811 1978 1990 1990 1991
1:14,0 0 112 180 303 420 525 589 598 616 620 707 716 726 780 783 871 872 992 1021 1036 1048 1212 1345 1362 1380 1417 1432 1530 1536 1556 1566 1638 1728 1753 1765 1834 1875 1933 1990
16,17 274 326 350 365 374 428 433 754 860 909 1181 1242 1530 1530 1534 1894 1899
4:1:18,0 110 128 128 282 365 407 476 532 549 625 653 660 683 729 832 832 861 880 980 1004 1042 1140 1149 1150 1171 1212 1256 1258 1267 1339 1346 1350 1411 1522 1523 1530 1530 1625 1646 1744 1762 1812 1878 1978 1978
25,0 0 159 254 255 379 441 502 558 690 729 739 754 784 835 1042 1081 1339 1358 1491 1530 1530 1536 1592 1627 1990 1990
25,0 86 180 353 861 1432 1581 1662 1697
25,149 420 691 861 1028 1028 1181 1360 1536 1767
16,0 0 45 241 369 384 412 452 549 600 686 739 1052 1227 1530 1562 1563 1593 1676 1697 1811 1869 1908 1978
25,374 532 754 1028 1181 1360 1536
17,0 86 112 128 130 409 660 739 983 1034 1042 1135 1140 1411 1411 1491 1530 1580 1835 1936
25,374 1028 1181 1360 1360
2,254 255 410 1052 1215 1346
25,470 920 1267 1403 1432
18,128 890
25,86 106 310 350 369 374 421 470 558 620 1139 1163 1179 1267 1297 1432 1530 1592 1656 1936
17:18,0 128 128 162 282 537 658 1036 1055 1136 1530 1815 1844 1869
4:1:23:24:14,1530 1869
0,0 0 10 38 86 469 476 491 497 521 549 600 739 848 881 890 891 891 1055 1055 1299 1411 1494 1530 1539 1539 1595 1657 1688 1762 1834 1834 1869 1878 1919 1974
20,491 598 890 1212 1357 1513
11,29 86 209 425 532 710 1020 1021 1195 1326 1554 1647 1653 1664
25,521 549 716 839 1028 1140 1181 1360 1360 1578 1593
2,0 0 128 130 209 209 350 367 390 598 861 920 971 989 1036 1052 1135 1215 1215 1530 1534 1541 1687 1731
18,0 0 2 7 17 36 128 216 220 249 254 282 326 407 476 476 513 532 549 549 579 598 626 667 671 711 730 795 881 889 890 890 930 1004 1033 1042 1055 1103 1139 1152 1253 1253 1411 1412 1412 1432 1450 1491 1530 1530 1566 1595 1834 1844 1869 1869 1937 1944
36,0 0 88 128 130 161 161 237 350 374 424 433 446 549 610 625 635 635 660 729 866 957 968 1014 1042 1052 1115 1117 1139 1140 1171 1212 1213 1227 1301 1339 1345 1362 1364 1388 1455 1476 1514 1530 1536 1558 1580 1646 1649 1687 1756 1762 1834 1835 1936 1975 1990
67,86 106 350 374 679 783 839 1033 1346 1346 1402 1815 1994
7,17 86 155 374 920 1244 1326 1417 1835 1947
17,0 128 128 216 409 410 501 796 860 957 1004 1052 1081 1139 1149 1150 1171 1316 1411 1411 1412 1412 1600 1784 1844 1844
25,0 25 36 350 353 374 377 420 435 435 497 502 534 558 739 784 861 1028 1034 1052 1358 1360 1386 1386 1455 1466 1530 1536 1565 1566 1568 1576 1592 1753 1877 1990
46:11,0 0 17 100 303 303 436 436 449 476 476 497 532 557 580 660 716 754 846 890 943 943 971 999 1001 1030 1075 1140 1212 1228 1339 1358 1432 1476 1493 1513 1530 1530 1565 1595 1646 1647 1647 1815 1869 1869 1877 1970 1990 1990
0,0 0 11 75 86 353 464 531 556 557 660 671 707 726 729 743 783 835 846 861 890 890 891 955 992 1117 1212 1212 1213 1339 1476 1517 1530 1530 1539 1576 1688 1713 1753 1762 1834 1834 1869 1869 1878 1905 1925 1936
25,129 292 350 390 1028 1028 1029 1181 1181 1297 1530 1536 1990
25,0 0 128 260 350 379 420 502 535 732 1015 1163 1181 1592 1697
25,1052 1267 1432 1581
16,0 0 11 32 32 45 83 240 350 369 452 620 635 716 729 739 780 1021 1092 1139 1140 1530 1566 1593 1697 1698 1869 1936
29,0 0 17 237 300 348 349 513 545 546 624 673 673 729 745 745 804 863 904 970 1055 1117 1339 1356 1411 1473 1530 1565 1765 1874 1990
11,282 310 424 425 579 813 836 861 955 1213 1326 1449 1457 1524 1530 1554 1933
13,0 0 271 320 390 390 452 513 707 729 863 1021 1048 1207 1212 1358 1476 1530 1536 1688 1815 1863 1869 1878
4:1,0 0 11 59 254 255 377 452 992 1140 1346 1357 1479 1522 1530 1530 1580 1719 1815 1834 1869 1869 1990
11,0 0 17 88 89 221 249 263 501 522 671 710 729 754 778 785 819 861 975 992 996 1004 1020 1028 1030 1117 1210 1299 1356 1455 1457 1579 1598 1598 1755 1927 1944 1974
17,0 0 11 17 121 189 271 300 320 365 409 420 420 428 433 436 497 501 506 513 514 549 573 598 600 625 635 659 660 665 675 745 795 839 839 860 860 930 955 1036 1055 1055 1056 1099 1139 1140 1171 1222 1253 1273 1329 1339 1346 1346 1357 1378 1386 1386 1388 1411 1412 1423 1451 1469 1491 1507 1530 1530 1536 1576 1627 1713 1756 1820 1835 1835 1844 1869 1900 1936
16,0 86 374 421 780 861 1081 1092 1432 1580 1581 1656 1908
16,0 0 17 349 435 549 726 1036 1042 1092 1099 1530 1563 1593 1676 1753
18,0 16 128 128 160 161 162 501 506 537 760 1055 1136 1181 1208 1212 1491 1514 1530 1753 1765 1815 1844
26,161 161 710 1212
25,470 701 1052 1267 1432 1580
0,0 10 59 75 248 249 300 376 378 425 513 763 791 795 814 846 890 891 891 1036 1055 1055 1150 1213 1213 1220 1318 1339 1358 1374 1473 1530 1530 1571 1688 1699 1728 1834 1869 1869 1875 1877 1878 1936 1947
25,59 260 350 502 558 778 784 838 839 1043 1055 1181 1195 1228 1357 1363 1386 1536 1565 1592 1990
16,0 128 128 130 240 350 585 663 956 1209 1300 1566 1600 1753
25,161 350 470 625 739 838 865 1028 1467 1536 1990
23:24,0 0 365 491 729 863 955 1014 1014 1034 1055 1179 1345 1345 1357 1530 1698 1811 1869 1978 1983
25,0 0 10 17 86 149 174 174 174 216 229 274 310 360 365 376 377 502 521 532 542 542 557 558 625 637 637 655 690 691 726 732 760 781 838 848 860 863 930 964 1004 1022 1033 1034 1036 1139 1170 1273 1295 1339 1345 1411 1412 1439 1467 1473 1479 1491 1530 1530 1556 1556 1565 1579 1592 1600 1604 1610 1753 1767 1767 1767 1784 1869 1974 1990 1990
25,754 1181 1536 1592 1662 1697
2,0 32 44 332 356 409 420 424 497 536 557 598 598 616 665 665 691 701 729 845 861 871 872 957 1034 1036 1055 1139 1181 1215 1215 1234 1234 1256 1299 1346 1357 1357 1386 1417 1432 1455 1530 1536 1541 1541 1580 1604 1697 1731 1732 1834 1978
25,0 86 347 350 421 549 1345 1374 1432 1593 1662 1662 1697
60:1,0 86 454 1042 1227 1346 1541 1566 1612 1646 1653 1654 1834 1990
25,237 690 1028 1028 1029 1181 1360 1360 1534 1638 1990
25,1181 1536
25,0 0 271 502 598 1139 1140 1181 1455 1530 1869 1990
7,0 0 121 244 348 377 394 407 409 449 532 546 557 569 655 667 673 699 710 711 784 917 957 1001 1016 1054 1055 1075 1140 1149 1207 1242 1297 1318 1345 1345 1355 1357 1362 1481 1521 1530 1534 1566 1656 1694 1698 1753 1811 1877 1944 1978 1991
25,350 860 946 1046 1181 1360 1534 1767 1835 1990
11,161 454 557 745 957 1117 1179 1255 1326 1326 1598 1991
25,86 1267 1432 1581
25,86 470 1432
25,149 625 691 739 1028 1028 1181 1990
25,0 135 350 377 532 534 558 861 1028 1029 1181 1360 1565 1579 1933 1990
0,0 0 10 36 59 75 248 300 378 424 435 454 513 660 716 739 743 783 795 814 846 890 890 891 891 917 1036 1055 1056 1149 1213 1213 1220 1318 1339 1342 1358 1451 1473 1530 1530 1539 1571 1576 1646 1688 1699 1775 1834 1834 1869 1869 1875 1878 1899 1936 1947 1978
25,0 0 17 294 350 374 435 549 637 665 686 983 1028 1226 1360 1386 1467 1558 1592 1697 1990
16,1921
15,0 17 80 350 374 377 635 723 723 739 953 953 1115 1562 1687 1877 1894
17,128 294 365 390 860 917 1318 1411 1438
16,0 0 154 161 180 220 350 384 452 739 846 876 946 1044 1530 1834 1869 1990
18,0 7 216 356 407 436 476 497 549 624 1021 1042 1043 1117 1139 1212 1213 1253 1339 1341 1412 1450 1530 1844 1869
25,1181 1536 1990
15,0 0 250 260 350 367 377 381 663 723 723 784 996 1033 1115 1115 1335 1345 1357 1411 1530 1600 1684 1719 1719 1728 1877 1990 1990 1991
34:17,0 0 0 121 128 130 189 189 190 199 290 354 366 367 374 409 420 433 436 436 476 476 549 556 558 579 580 599 600 625 660 663 726 780 783 791 796 848 860 891 920 930 930 955 983 992 1004 1021 1029 1033 1046 1055 1055 1081 1103 1135 1136 1140 1220 1261 1315 1318 1346 1386 1411 1412 1435 1493 1530 1530 1595 1675 1732 1784 1787 1869 1936 1990
4:1:23:24:14,1530 1869
16,0 271 347 350 354 369 374 549 701 780 985 1036 1052 1197 1215 1563 1593 1676
25,690 1028 1028 1181 1360 1360 1536 1990
1,542
